OBJECTID,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order_,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,Nat_resistance_2011,Nat_2c_default_corridors,Nat_3c_default_corridors,GP_Nat_node_corridors,GP_Nat_bar_corridors,node_close_corridors,GP_bar_close_corridors,Nat_2c_default_corridors_truncated_at_200k,Nat_3c_default_corridors_truncated_at_200k,GP_Nat_node_corridors_truncated_at_200k,GP_Nat_bar_corridors_truncated_at_200k,GP_bar_close_corridors_truncated_at_200k,node_close_corridors_truncated_at_200k
362,1805415518,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9517793,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.615114,-72.587866,27754,,,,,,2017-10-27T00:00:00Z,27,10,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,9517793,,,2018-01-18T14:54:51Z,CC_BY_NC_4_0,tragan52,tragan52,,,2019-09-21T00:27:58.068Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,332309,332415,202204,252988,253822,306406,,,,,,
363,1805412810,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9511589,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.343937,-73.387967,27816,,,,,,2017-04-27T18:46:20Z,27,4,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,9511589,,,2018-01-17T21:58:15Z,CC_BY_NC_4_0,Budd Veverka,Budd Veverka,,,2019-09-21T00:27:59.207Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,271655,271900,167052,200758,208827,255159,,,167052,,,
364,1802785092,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9392440,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.865796,-72.807892,27723,,,,,,2018-01-02T00:00:00Z,2,1,2018,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,9392440,,,2018-01-07T16:44:16Z,CC_BY_NC_4_0,bjgrain,bjgrain,,,2019-09-21T00:28:03.802Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,230638,230964,107971,164611,154287,201507,,,107971,164611,,154287
365,1802751812,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9314856,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.848308,-72.733382,27723,,,,,,2017-12-30T00:00:00Z,30,12,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,9314856,,,2017-12-31T02:50:44Z,CC_BY_NC_4_0,repzawistowski,repzawistowski,,,2019-09-21T00:28:04.168Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,250096,250506,125631,183141,172817,221017,,,125631,183141,,172817
366,1802735583,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9273690,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.938132,-72.870374,27723,,,,,,2017-12-26T16:41:00Z,26,12,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,9273690,,,2017-12-27T15:07:29Z,CC_BY_NC_4_0,Jennifer Leimbach,Jennifer Leimbach,,,2019-09-21T00:28:02.829Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,199582,199961,79469,136617,124842,170472,199582,199961,79469,136617,170472,124842
367,1802735578,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9273691,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.942435,-72.881618,27723,,,,,,2017-12-26T16:40:00Z,26,12,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,9273691,,,2017-12-27T15:07:29Z,CC_BY_NC_4_0,Jennifer Leimbach,Jennifer Leimbach,,,2019-09-21T00:27:58.798Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,197803,198161,77762,134909,123134,168672,197803,198161,77762,134909,168672,123134
368,1802709123,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9200885,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.328941,-72.623499,27816,,,,,,2017-12-18T10:21:00Z,18,12,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,9200885,,,2017-12-19T15:26:29Z,CC_BY_NC_4_0,Erik Barone,Erik Barone,,,2019-09-21T00:28:05.427Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,372545,371877,246062,295143,297395,350339,,,,,,
369,1802707913,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9198162,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.634005,-73.066662,27754,,,,,,2017-10-06T00:00:00Z,6,10,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,9198162,,,2017-12-19T03:24:10Z,CC_BY_NC_4_0,johnnynev,johnnynev,,,2019-09-21T00:28:03.622Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,230728,230409,110024,158285,159550,206318,,,110024,158285,,159550
370,1802698927,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9172564,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.659761,-72.670558,27754,,,,,,2017-12-15T15:28:00Z,15,12,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,9172564,,,2017-12-16T20:30:58Z,CC_BY_NC_4_0,Jessica Cebelius,Jessica Cebelius,,,2019-09-21T00:28:02.658Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,16,345578,345684,215473,266257,267091,319675,,,,,,
371,1802677620,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9112657,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.405463,-73.200326,27785,,,,,,2017-12-03T00:00:00Z,3,12,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,9112657,,,2017-12-10T18:18:07Z,CC_BY_NC_4_0,Ed,Ed,,,2019-09-21T00:28:03.295Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,259093,258966,150160,190852,195842,238250,,,150160,190852,,195842
372,1802674732,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9104727,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.175762,-73.009772,27692,,,,,,2017-12-02T00:00:00Z,2,12,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,9104727,,,2017-12-10T00:40:44Z,CC_BY_NC_4_0,ijburke,ijburke,,,2019-09-21T00:28:06.447Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,157172,157082,43696,97029,81492,124201,157172,157082,43696,97029,124201,81492
373,1802666959,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9079335,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.655825,-73.083865,27754,,,,,,2017-12-07T00:00:00Z,7,12,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,9079335,,,2017-12-07T19:43:15Z,CC_BY_NC_4_0,danman17a,danman17a,,,2019-09-21T00:28:03.774Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,226773,226470,110493,158753,160019,202380,,,110493,158753,,160019
374,1802648262,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9025067,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.541268,-72.656368,27785,,,,,,2017-11-24T08:08:00Z,24,11,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,9025067,,,2017-12-03T02:28:24Z,CC_BY_NC_4_0,Brenda Leigh-Anne,Brenda Leigh-Anne,,,2019-09-21T00:28:04.604Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,346242,345960,220390,270644,271478,319951,,,,,,
375,1802637629,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8413477,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.249217,-73.549349,27816,,,,,,2017-10-05T01:02:16Z,5,10,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,8413477,,,2017-10-15T15:43:15Z,CC_BY_NC_4_0,colstone,colstone,,,2019-09-21T00:28:08.514Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,6,274323,274953,163293,199221,214043,260908,,,163293,199221,,
376,1802636064,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8233736,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.534316,-73.341443,27785,,,,,,2017-10-02T08:00:00Z,2,10,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,8233736,,,2017-10-03T12:00:59Z,CC_BY_NC_4_0,Richard Collette,Richard Collette,,,2019-09-21T00:28:02.173Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,218609,218873,110741,150473,155750,198158,,,110741,150473,198158,155750
377,1703234950,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9025065,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.446381,-72.611567,27785,,,,,,2017-11-24T21:23:00Z,24,11,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,9025065,,,2017-12-03T02:28:23Z,CC_BY_NC_4_0,Brenda Leigh-Anne,Brenda Leigh-Anne,,,2019-09-21T00:27:57.455Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,359915,359633,229981,279592,281844,334698,,,,,,
378,1703234931,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9025066,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.498314,-72.696469,27785,,,,,,2017-11-24T08:08:00Z,24,11,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,9025066,,,2017-12-03T02:28:24Z,CC_BY_NC_4_0,Brenda Leigh-Anne,Brenda Leigh-Anne,,,2019-09-21T00:28:04.255Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,3,338867,338585,213015,263269,264103,312577,,,,,,
379,1703234144,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9022217,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.946415,-72.535266,27723,,,,,,2017-11-17T00:00:00Z,17,11,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,9022217,,,2017-12-02T22:52:07Z,CC_BY_NC_4_0,tehya1212,tehya1212,,,2019-09-21T00:28:05.787Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,275526,275963,152736,210754,198979,246200,,,152736,,,198979
380,1703210389,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8940628,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.397178,-73.414524,27816,,,,,,2017-11-16T05:55:00Z,16,11,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,8940628,,,2017-11-26T14:58:33Z,CC_BY_NC_4_0,colstone,colstone,,,2019-09-21T00:28:07.213Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,269712,269677,163917,199878,206604,252936,,,163917,199878,,
381,1703185869,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8872368,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.279542,-72.750416,27816,,,,,,2017-11-19T07:22:00Z,19,11,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,8872368,,,2017-11-20T12:27:23Z,CC_BY_NC_4_0,pellatt,pellatt,,,2019-09-21T00:28:14.658Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,375245,374316,248501,297583,299834,352779,,,,,,
382,1703178438,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8852462,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.429817,-72.583303,27785,,,,,,2017-11-18T10:08:00Z,18,11,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,8852462,,,2017-11-18T21:38:33Z,CC_BY_NC_4_0,southerncross,southerncross,,,2019-09-21T00:28:04.995Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,363524,363630,233174,282785,285037,340853,,,,,,
383,1703154118,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8779004,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.495692,-72.557252,27785,,,,,,2017-10-23T00:00:00Z,23,10,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,8779004,,,2017-11-12T17:11:49Z,CC_BY_NC_4_0,southerncross,southerncross,,,2019-09-21T00:28:01.594Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,6,357919,358024,227814,278597,279431,332016,,,,,,
384,1703151775,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8767573,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.437961,-72.731977,27785,,,,,,2017-11-10T21:11:00Z,10,11,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,8767573,,,2017-11-11T23:03:06Z,CC_BY_NC_4_0,fishnboy75,fishnboy75,,,2019-09-21T00:28:01.341Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,340678,340396,214581,263662,265914,318858,,,,,,
385,1703142825,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8540961,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.221277,-73.562651,1041,,,,,,2016-08-03T00:54:00Z,3,8,2016,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,8540961,,,2017-10-25T04:57:19Z,CC_BY_NC_4_0,Jon Keegan,Jon Keegan,,,2019-09-21T00:27:57.773Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,279787,279787,168127,204901,219723,268997,,,168127,,,
386,1702489704,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8750382,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.460008,-73.249544,27785,,,,,,2017-11-10T00:00:00Z,10,11,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,8750382,,,2017-11-10T15:37:00Z,CC_BY_NC_4_0,leemaynard,leemaynard,,,2019-09-21T00:28:06.647Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,241841,241714,133103,173851,178590,220998,,,133103,173851,,178590
387,1702485088,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8735444,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.555049,-72.811365,27785,,,,,,2017-11-07T00:00:00Z,7,11,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,8735444,,,2017-11-09T00:35:17Z,CC_BY_NC_4_0,Emilio A. Zullo,Emilio A. Zullo,,,2019-09-21T00:27:57.670Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,4,301387,301142,175327,225395,226660,275138,,,175327,,,
388,1702466278,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8679632,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.649908,-72.578744,27754,,,,,,2017-10-04T08:34:00Z,4,10,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,8679632,,,2017-11-04T16:48:42Z,CC_BY_NC_4_0,Paul Colburn,Paul Colburn,,,2019-09-21T00:28:02.466Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,3,328830,329902,202220,253003,252918,300413,,,,,,
389,1702463576,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8669822,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.424352,-72.81125,27785,,,,,,2017-11-03T18:02:00Z,3,11,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,8669822,,,2017-11-03T22:10:38Z,CC_BY_NC_4_0,nutch,nutch,,,2019-09-21T00:27:58.553Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,5,338180,337885,214674,263466,265718,316347,,,,,,
390,1702463563,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8669824,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.361777,-72.663531,27816,,,,,,2017-11-03T18:02:00Z,3,11,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,8669824,,,2017-11-03T22:10:39Z,CC_BY_NC_4_0,nutch,nutch,,,2019-09-21T00:27:58.287Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,360019,359451,233636,282717,284969,337914,,,,,,
391,1702463532,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8669821,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.319075,-72.831333,27816,,,,,,2017-11-03T18:02:00Z,3,11,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,8669821,,,2017-11-03T22:10:38Z,CC_BY_NC_4_0,nutch,nutch,,,2019-09-21T00:27:56.517Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,365906,365611,241813,290894,293146,344073,,,,,,
392,1702463413,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8669823,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.392025,-72.656436,27816,,,,,,2017-11-03T18:02:00Z,3,11,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,8669823,,,2017-11-03T22:10:38Z,CC_BY_NC_4_0,nutch,nutch,,,2019-09-21T00:28:01.587Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,355521,355238,229423,278505,280756,333701,,,,,,
393,1699392595,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8648580,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.284803,-73.211481,27816,,,,,,2017-08-30T00:00:00Z,30,8,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,8648580,,,2017-11-01T23:32:47Z,CC_BY_NC_4_0,craig412,craig412,,,2019-09-21T00:28:07.120Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,302712,302584,193620,234470,239461,281869,,,193620,,,
394,1699392114,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8647032,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.421865,-73.25055,27785,,,,,,2017-08-24T00:00:00Z,24,8,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,8647032,,,,CC_BY_NC_4_0,gaess,gaess,,,2019-09-21T00:28:06.007Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,253208,253080,144470,184798,189957,232365,,,144470,184798,,189957
395,1677338596,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8522278,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.558281,-72.906325,27785,,,,,,2017-10-23T00:00:00Z,23,10,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,8522278,,,,CC_BY_NC_4_0,ndaiuto,ndaiuto,,,2019-09-21T00:28:03.617Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,6,280199,279941,158248,206509,207774,253937,,,158248,,,
396,1677316720,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8453031,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Connecticut,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.539396,-73.441283,27785,,,,,,2017-10-18T10:37:00Z,18,10,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,8453031,,,2017-10-18T15:28:42Z,CC_BY_NC_4_0,fdanback,fdanback,,,2019-09-21T00:28:06.930Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,207403,207819,101817,138467,144696,190636,,,101817,138467,190636,144696
