OBJECTID,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order_,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,Nat_resistance_2011,Nat_2c_default_corridors,Nat_3c_default_corridors,GP_Nat_node_corridors,GP_Nat_bar_corridors,node_close_corridors,GP_bar_close_corridors,Nat_2c_default_corridors_truncated_at_200k,Nat_3c_default_corridors_truncated_at_200k,GP_Nat_node_corridors_truncated_at_200k,GP_Nat_bar_corridors_truncated_at_200k,GP_bar_close_corridors_truncated_at_200k,node_close_corridors_truncated_at_200k
502,1986583097,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19429832,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.686008,-72.325752,9,,,,,,2019-01-04T14:58:55Z,4,1,2019,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,19429832,,,2019-01-05T00:57:44Z,CC_BY_NC_4_0,Tom Norton,Tom Norton,,,2019-09-21T00:28:10.381Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,243798,243624,65761,131395,186243,268652,,,65761,131395,,186243
503,1978859092,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19234255,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.875616,-72.816147,191,,,,,,2018-12-09T13:51:00Z,9,12,2018,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,19234255,,,2018-12-26T18:51:49Z,CC_BY_NC_4_0,widnessj,widnessj,,,2019-09-21T00:28:11.099Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,140626,140092,31204,85154,64995,116647,140626,140092,31204,85154,116647,64995
504,1978469535,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19126245,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.686171,-72.329093,7,,,,,,2018-12-20T14:57:19Z,20,12,2018,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,19126245,,,2018-12-21T00:45:16Z,CC_BY_NC_4_0,Tom Norton,Tom Norton,,,2019-09-21T00:27:53.684Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,243469,243295,65485,131118,185914,268323,,,65485,131118,,185914
505,1978451744,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19076293,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.355792,-72.534632,31,,,,,,2018-11-29T09:02:00Z,29,11,2018,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,19076293,,,2018-12-18T00:07:40Z,CC_BY_NC_4_0,ctc,ctc,,,2019-09-21T00:28:01.852Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,186095,185561,43764,103310,112938,184897,186095,185561,43764,103310,184897,112938
506,1933602937,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9368163,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.926208,-72.827085,27568,,,,,,2016-12-18T23:12:00Z,18,12,2016,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,9368163,,,2018-01-05T01:36:25Z,CC_BY_NC_4_0,widnessj,widnessj,,,2019-09-21T00:28:04.080Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,7,138604,138071,29556,82805,63546,115803,138604,138071,29556,82805,115803,63546
507,1932351477,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/17822247,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.019129,-73.177578,41,,,,,,2018-10-19T08:01:00Z,19,10,2018,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,17822247,,,2018-10-25T13:27:38Z,CC_BY_NC_4_0,Ron Payne,Ron Payne,,,2019-09-21T00:27:59.289Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,3,195344,195344,23722,69797,158837,256987,195344,195344,23722,69797,,158837
508,1914225828,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/16872025,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,New Hampshire,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.773322,-72.48717,6,,,,,,2018-09-22T11:20:57Z,22,9,2018,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,16872025,,,2018-09-24T15:42:53Z,CC_BY_NC_4_0,Rob Speiden,Rob Speiden,,,2019-09-21T00:27:58.667Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,197986,198014,68980,129242,117414,171950,197986,198014,68980,129242,171950,117414
509,1913188444,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/16437303,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.949553,-72.879684,27411,,,,,,2018-03-23T11:42:00Z,23,3,2018,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,16437303,,,2018-09-11T23:57:34Z,CC_BY_NC_4_0,wtobin,wtobin,,,2019-09-21T00:28:02.979Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,202994,202994,16598,76066,151663,246624,,,16598,76066,,151663
510,1913182644,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/16408233,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.925283,-72.855962,27411,,,,,,2017-02-09T07:02:00Z,9,2,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,16408233,,,2018-09-11T02:20:08Z,CC_BY_NC_4_0,wtobin,wtobin,,,2019-09-21T00:28:05.596Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,200889,200889,18728,78196,148033,242994,,,18728,78196,,148033
511,1901086780,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/16280806,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.381213,-73.608388,60,,,,,,2018-09-06T09:28:16Z,6,9,2018,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,16280806,,,2018-09-07T08:03:00Z,CC_BY_NC_4_0,freeheeln,freeheeln,,,2019-09-21T00:28:07.635Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,63223,63223,0,25320,1518,67566,63223,63223,0,25320,67566,1518
512,1898821271,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/15740015,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,New Hampshire,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.693895,-72.273976,57,,,,,,2018-08-20T18:44:25Z,20,8,2018,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,15740015,,,2018-08-21T00:08:41Z,CC_BY_NC_4_0,T. Flynn,T. Flynn,,,2019-09-21T00:27:57.488Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,9,256945,256231,78284,143936,200302,283044,,,78284,143936,,
513,1880664374,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/366062,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.993034,-72.529249,194,,,,,,2013-08-08T00:00:00Z,8,8,2013,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,366062,,,2013-08-15T13:23:29Z,CC_BY_NC_4_0,Laura Gaudette,Laura Gaudette,,,2019-09-21T00:27:57.074Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,5,182925,182392,55534,117011,108540,166330,182925,182392,55534,117011,166330,108540
514,1880453746,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/10054748,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.350137,-72.542313,244,,,,,,2018-02-07T17:46:00Z,7,2,2018,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,10054748,,,2018-03-02T16:17:02Z,CC_BY_NC_4_0,ctc,ctc,,,2019-09-21T00:28:04.582Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,2,184925,184391,43504,103027,111768,183652,184925,184391,43504,103027,183652,111768
515,1850991084,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/552063,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.019268,-73.179937,23,,,,,,2014-03-04T00:00:00Z,4,3,2014,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,552063,,,2014-03-04T15:29:26Z,CC_BY_NC_4_0,Ron Payne,Ron Payne,,,2019-09-21T00:28:08.130Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,1,194332,194332,23362,69437,157825,255976,194332,194332,23362,69437,,157825
516,1850988589,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/197610,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.630833,-72.52,,,,,,,2013-01-16T14:19:50Z,16,1,2013,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,197610,,,2013-02-13T19:21:57Z,CC_BY_NC_4_0,Ed Sharron,Ed Sharron,,,2019-09-21T00:27:58.955Z,,GEODETIC_DATUM_ASSUMED_WGS84,1,208336,208336,44541,105439,147045,230317,,,44541,105439,,147045
517,1850988379,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/197612,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.629666,-72.5205,,,,,,,2013-01-16T14:12:49Z,16,1,2013,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,197612,,,2013-02-13T19:21:57Z,CC_BY_NC_4_0,Ed Sharron,Ed Sharron,,,2019-09-21T00:28:02.084Z,,GEODETIC_DATUM_ASSUMED_WGS84,9,209236,209236,45494,106373,147945,231217,,,45494,106373,,147945
518,1850913345,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/13140395,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.101866,-73.084017,103,,,,,,2017-01-07T14:31:26Z,7,1,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,13140395,,,2018-06-05T12:57:54Z,CC_BY_NC_4_0,dzilembo,dzilembo,,,2019-09-21T00:28:03.932Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,202808,202808,13994,70016,178975,272726,,,13994,70016,,178975
519,1850892710,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/10731671,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,New York,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.56009,-73.263749,10782,,,,,,2018-03-06T17:06:50Z,6,3,2018,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,10731671,,,2018-04-09T16:40:45Z,CC_BY_NC_4_0,rae_mund,rae_mund,,,2019-09-21T00:28:03.565Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,6,107540,107621,10885,47693,45409,133444,107540,107621,10885,47693,133444,45409
520,1847555813,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/12610241,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.683356,-73.334019,31,,,,,,2018-05-07T12:24:00Z,7,5,2018,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,12610241,,,2018-05-19T18:02:06Z,CC_BY_NC_4_0,Sue Wetmore,Sue Wetmore,,,2019-09-21T00:28:00.950Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,103110,103110,9840,43681,58098,152678,103110,103110,9840,43681,152678,58098
521,1847465495,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/12246542,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.665903,-73.335474,61,,,,,,2018-05-07T12:14:00Z,7,5,2018,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,12246542,,,2018-05-07T22:02:32Z,CC_BY_NC_4_0,Susan Elliott,Susan Elliott,,,2019-09-21T00:27:57.296Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,3,101741,101741,9039,43185,56180,148476,101741,101741,9039,43185,148476,56180
522,1837739390,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/10508256,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,rufus,SUBSPECIES,Lynx rufus rufus,Lynx rufus rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.760582,-72.707191,,,,,,,2018-03-15T17:39:38Z,15,3,2018,7193912,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,10508256,,,2018-03-30T15:59:56Z,CC_BY_NC_4_0,shack779,shack779,,,2019-09-20T23:42:43.689Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,6,194397,194397,28071,88361,139917,231517,194397,194397,28071,88361,,139917
523,1836636240,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/10250282,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.062795,-72.564071,4,,,,,,2018-03-15T14:29:00Z,15,3,2018,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,10250282,,,2018-03-15T21:40:50Z,CC_BY_NC_4_0,Jenn Megyesi,Jenn Megyesi,,,2019-09-21T00:28:07.114Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,260795,260795,44165,121044,209848,304809,,,44165,121044,,
524,1677308145,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8427881,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.795683,-73.094063,,,,,,,2017-10-16T07:33:00Z,16,10,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,8427881,,,2017-10-16T15:34:32Z,CC_BY_NC_4_0,Sue Wetmore,Sue Wetmore,,,2019-09-21T00:28:06.350Z,STILLIMAGE,COORDINATE_UNCERTAINTY_METERS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,8,151723,151723,16007,72030,105108,199088,151723,151723,16007,72030,199088,105108
525,1584408259,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7144578,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,New Hampshire,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.501185,-72.371587,500,,,,,,2017-07-19T00:00:00Z,19,7,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,7144578,,,2017-07-21T16:27:33Z,CC_BY_NC_4_0,Kyle Jones,Kyle Jones,,,2019-09-21T00:28:04.195Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,2,225439,224800,65293,125776,155254,233867,,,65293,125776,,155254
526,1580515644,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7131401,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.710913,-72.645013,61,,,,,,2017-06-25T15:39:00Z,25,6,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,7131401,,,2017-07-20T15:28:00Z,CC_BY_NC_4_0,kbowditch,kbowditch,,,2019-09-21T00:28:04.274Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,195127,195127,31762,92250,140033,224910,195127,195127,31762,92250,,140033
527,1500238901,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5727054,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.962515,-72.613535,61,,,,,,2017-04-15T00:00:00Z,15,4,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,5727054,,,2017-04-15T18:35:57Z,CC_BY_NC_4_0,catabbott,catabbott,,,2019-09-21T00:28:04.763Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,169204,168671,46848,106980,94503,149961,169204,168671,46848,106980,149961,94503
528,1457634938,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5651500,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.978161,-73.213837,5447,,,,,,2017-04-08T07:09:00Z,8,4,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,5651500,,,2017-04-11T19:51:06Z,CC_BY_NC_4_0,fennelroe,fennelroe,,,2019-09-21T00:28:09.174Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,176694,176694,23558,67680,140188,241036,176694,176694,23558,67680,,140188
529,1453360521,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/4963355,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,New Hampshire,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.785719,-72.240957,27443,,,,,,2016-02-09T00:00:00Z,9,2,2016,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,4963355,,,2017-01-17T20:07:45Z,CC_BY_NC_4_0,Doug Brown,Doug Brown,,,2019-09-21T00:28:01.070Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,268327,268327,76784,151006,212433,297269,,,76784,151006,,
530,1453360484,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/4963354,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,New Hampshire,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.652262,-72.254273,27443,,,,,,2016-02-19T00:00:00Z,19,2,2016,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,4963354,,,2017-01-17T20:07:45Z,CC_BY_NC_4_0,Doug Brown,Doug Brown,,,2019-09-21T00:28:03.651Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,254792,254652,77953,143605,197271,278569,,,77953,143605,,197271
531,1453360474,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/4963357,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,New Hampshire,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.788451,-72.23587,27443,,,,,,2016-03-27T00:00:00Z,27,3,2016,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,4963357,,,2017-01-17T20:07:46Z,CC_BY_NC_4_0,Doug Brown,Doug Brown,,,2019-09-21T00:28:03.594Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED,1,269271,269271,77135,151357,213376,298213,,,77135,151357,,
532,1453324766,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/4882212,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,New Hampshire,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.631342,-72.321992,20,,,,,,2017-01-02T10:51:00Z,2,1,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,4882212,,,2017-01-02T16:59:51Z,CC_BY_NC_4_0,Kyle Jones,Kyle Jones,,,2019-09-21T00:28:01.626Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,16,246223,245689,76452,138249,184190,264108,,,76452,138249,,184190
533,1453321251,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/4874518,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.528384,-72.426813,,,,,,,2016-12-13T14:00:00Z,13,12,2016,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,4874518,,,2016-12-31T20:32:59Z,CC_BY_NC_4_0,deandsusan,deandsusan,,,2019-09-21T00:28:02.152Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,1,216393,215860,56236,116718,146743,225503,,,56236,116718,,146743
534,1453272173,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/4738279,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.528321,-72.426888,,,,,,,2016-12-08T16:20:00Z,8,12,2016,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,4738279,,,2016-12-08T21:47:40Z,CC_BY_NC_4_0,deandsusan,deandsusan,,,2019-09-21T00:28:01.875Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,1,216393,215860,56236,116718,146743,225503,,,56236,116718,,146743
535,1257414640,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/2755619,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.375795,-72.526425,,,,,,,2016-03-02T00:00:00Z,2,3,2016,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,2755619,,,2016-03-07T22:15:55Z,CC_BY_NC_4_0,shindinger,shindinger,,,2019-09-21T00:28:09.526Z,,GEODETIC_DATUM_ASSUMED_WGS84,1,187976,187442,43266,102812,114819,187151,187976,187442,43266,102812,187151,114819
536,1253301320,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/2677263,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Vermont,,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.621973,-73.057326,24,,,,,,2016-02-13T00:00:00Z,13,2,2016,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,2677263,,,2016-02-13T18:17:00Z,CC_BY_NC_4_0,Susan Elliott,Susan Elliott,,,2019-09-21T00:28:01.061Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,7,139771,139877,15290,64169,79781,168748,139771,139877,15290,64169,168748,79781
